WELL DEPT GR CALI MR DR SR NPHI RHOB DT SP VSH RW anomaly_scores anomaly interpolate
LL-4	0.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205728	0.14729131909095144	1	0
LL-4	0.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205695	0.14729131909095144	1	0
LL-4	1.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205662	0.14729131909095144	1	0
LL-4	1.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205629	0.14729131909095144	1	0
LL-4	2.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205596	0.14729131909095144	1	0
LL-4	2.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205563	0.14729131909095144	1	0
LL-4	3.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.20553	0.14729131909095144	1	0
LL-4	3.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205497	0.14792384117242496	1	0
LL-4	4.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205464	0.14792384117242496	1	0
LL-4	4.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205431	0.14792384117242496	1	0
LL-4	5.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205398	0.14792384117242496	1	0
LL-4	5.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205365	0.14792384117242496	1	0
LL-4	6.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205332	0.14792384117242496	1	0
LL-4	6.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205299	0.14792384117242496	1	0
LL-4	7.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205266	0.14792384117242496	1	0
LL-4	7.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205234	0.14792384117242496	1	0
LL-4	8.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205201	0.14792384117242496	1	0
LL-4	8.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205168	0.14792384117242496	1	0
LL-4	9.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205135	0.14792384117242496	1	0
LL-4	9.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205102	0.14792384117242496	1	0
LL-4	10.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205069	0.14792384117242496	1	0
LL-4	10.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205036	0.14792384117242496	1	0
LL-4	11.0	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.205003	0.14792384117242496	1	0
LL-4	11.5	63.90762504331088	12.11588512603425	2.3128472913051863	3.093635670498084	0.8350829752066116	0.42052768945993035	2.296849087395319	107.58103137805513	19.63233596305561	0.561746783500748	0.204971	0.14792384117242496	1	0
